timestamp TimeMS IVN IVE IVD IPN IPE IPD IMX IMY IMZ IVT
214.869 214869 287 102 0 116 -41 274 3 9 3 0
214.889 214889 287 102 0 116 -41 274 3 9 3 0
214.909 214909 287 102 0 116 -41 274 3 9 3 0
214.929 214929 287 102 0 116 -41 -251 13 9 3 0
214.950 214950 287 102 0 116 -41 -251 13 18 3 0
214.970 214970 287 102 0 116 -41 -251 13 18 10 0
214.990 214990 287 102 0 116 -41 -251 13 18 10 0
215.010 215010 287 102 0 116 -41 -251 13 18 10 0
215.030 215030 287 102 0 116 -41 191 20 18 10 0
215.050 215050 258 198 0 152 -2 191 20 10 10 0
215.070 215070 258 198 0 152 -2 191 20 10 14 0
215.090 215090 258 198 0 152 -2 191 20 10 14 0
215.110 215110 258 198 0 152 -2 191 20 10 14 0
215.130 215130 258 198 0 152 -2 -294 23 10 14 0
215.150 215150 258 198 0 152 -2 -294 23 6 14 0
215.171 215171 258 198 0 152 -2 -294 23 6 0 0
215.191 215191 258 198 0 152 -2 -294 23 6 0 0
215.211 215211 258 198 0 152 -2 -294 23 6 0 0
215.231 215231 258 198 0 152 -2 23 19 6 0 0
215.251 215251 170 222 0 169 37 23 19 1 0 0
215.271 215271 170 222 0 169 37 23 19 1 -1 0
215.291 215291 170 222 0 169 37 23 19 1 -1 0
215.311 215311 170 222 0 169 37 23 19 1 -1 0
215.331 215331 170 222 0 169 37 104 14 1 -1 0
215.351 215351 170 222 0 169 37 104 14 -4 -1 0
215.371 215371 170 222 0 169 37 104 14 -4 0 0
215.391 215391 170 222 0 169 37 104 14 -4 0 0
215.412 215412 170 222 0 169 37 104 14 -4 0 0
215.432 215432 170 222 0 169 37 -320 27 -4 0 0
215.452 215452 63 179 0 151 61 -320 27 2 0 0
215.472 215472 63 179 0 151 61 -320 27 2 -1 0
215.492 215492 63 179 0 151 61 -320 27 2 -1 0
215.512 215512 63 179 0 151 61 -320 27 2 -1 0
215.532 215532 63 179 0 151 61 184 6 2 -1 0
215.552 215552 63 179 0 151 61 184 6 0 -1 0
215.572 215572 63 179 0 151 61 184 6 0 -2 0
215.592 215592 63 179 0 151 61 184 6 0 -2 0
215.612 215612 63 179 0 151 61 184 6 0 -2 0
215.632 215632 63 179 0 151 61 268 14 0 -2 0
215.653 215653 -28 113 0 97 48 268 14 19 -2 0
215.673 215673 -28 113 0 97 48 268 14 19 11 0
215.693 215693 -28 113 0 97 48 268 14 19 11 0
215.713 215713 -28 113 0 97 48 268 14 19 11 0
215.733 215733 -28 113 0 97 48 -116 20 19 11 0
215.753 215753 -28 113 0 97 48 -116 20 17 11 0
215.773 215773 -28 113 0 97 48 -116 20 17 3 0
215.793 215793 -28 113 0 97 48 -116 20 17 3 0
215.813 215813 -28 113 0 97 48 -116 20 17 3 0
215.833 215833 -28 113 0 97 48 -74 19 17 3 0
215.853 215853 -75 52 0 49 17 -74 19 18 3 0
215.873 215873 -75 52 0 49 17 -74 19 18 3 0
215.893 215893 -75 52 0 49 17 -74 19 18 3 0
215.913 215913 -75 52 0 49 17 -74 19 18 3 0
215.934 215934 -75 52 0 49 17 257 3 18 3 0
215.954 215954 -75 52 0 49 17 257 3 4 3 0
215.975 215975 -75 52 0 49 17 257 3 4 2 0
215.994 215994 -75 52 0 49 17 257 3 4 2 0
216.015 216015 -75 52 0 49 17 257 3 4 2 0
216.035 216035 -75 52 0 49 17 -169 20 4 2 0
216.055 216055 -72 31 0 19 3 -169 20 8 2 0
216.075 216075 -72 31 0 19 3 -169 20 8 10 0
216.095 216095 -72 31 0 19 3 -169 20 8 10 0
216.115 216115 -72 31 0 19 3 -169 20 8 10 0
216.135 216135 -72 31 0 19 3 -11 16 8 10 0
216.155 216155 -72 31 0 19 3 -11 16 24 10 0
216.175 216175 -72 31 0 19 3 -11 16 24 10 0
216.195 216195 -72 31 0 19 3 -11 16 24 10 0
216.216 216216 -72 31 0 19 3 -11 16 24 10 0
216.236 216236 -72 31 0 19 3 -245 21 24 10 0
216.256 216256 -63 1 0 2 0 -245 21 24 10 0
216.276 216276 -63 1 0 2 0 -245 21 24 14 0
216.296 216296 -63 1 0 2 0 -245 21 24 14 0
216.316 216316 -63 1 0 2 0 -245 21 24 14 0
216.336 216336 -63 1 0 2 0 -277 27 24 14 0
216.356 216356 -63 1 0 2 0 -277 27 17 14 0
216.376 216376 -63 1 0 2 0 -277 27 17 -4 0
216.396 216396 -63 1 0 2 0 -277 27 17 -4 0
216.416 216416 -63 1 0 2 0 -277 27 17 -4 0
216.437 216437 -63 1 0 2 0 -83 16 17 -4 0
216.457 216457 -72 -20 0 -5 -8 -83 16 18 -4 0
216.477 216477 -72 -20 0 -5 -8 -83 16 18 14 0
216.497 216497 -72 -20 0 -5 -8 -83 16 18 14 0
216.517 216517 -72 -20 0 -5 -8 -83 16 18 14 0
216.537 216537 -72 -20 0 -5 -8 277 4 18 14 0
216.557 216557 -72 -20 0 -5 -8 277 4 17 14 0
216.577 216577 -72 -20 0 -5 -8 277 4 17 3 0
216.597 216597 -72 -20 0 -5 -8 277 4 17 3 0
216.617 216617 -72 -20 0 -5 -8 277 4 17 3 0
216.638 216638 -72 -20 0 -5 -8 235 17 17 3 0
216.658 216658 -54 -60 0 -8 -16 235 17 24 3 0
216.678 216678 -54 -60 0 -8 -16 235 17 24 11 0
216.698 216698 -54 -60 0 -8 -16 235 17 24 11 0
216.718 216718 -54 -60 0 -8 -16 235 17 24 11 0
216.738 216738 -54 -60 0 -8 -16 -79 8 24 11 0
216.758 216758 -54 -60 0 -8 -16 -79 8 20 11 0
216.778 216778 -54 -60 0 -8 -16 -79 8 20 16 0
216.798 216798 -54 -60 0 -8 -16 -79 8 20 16 0
216.818 216818 -54 -60 0 -8 -16 -79 8 20 16 0
216.838 216838 -54 -60 0 -8 -16 264 12 20 16 0
216.858 216858 -14 -85 0 -6 -25 264 12 27 16 0
216.879 216879 -14 -85 0 -6 -25 264 12 27 16 0
216.898 216898 -14 -85 0 -6 -25 264 12 27 16 0
216.919 216919 -14 -85 0 -6 -25 264 12 27 16 0
216.939 216939 -14 -85 0 -6 -25 85 9 27 16 0
216.959 216959 -14 -85 0 -6 -25 85 9 27 16 0
216.979 216979 -14 -85 0 -6 -25 85 9 27 0 0
216.999 216999 -14 -85 0 -6 -25 85 9 27 0 0
217.019 217019 -14 -85 0 -6 -25 85 9 27 0 0
217.039 217039 -14 -85 0 -6 -25 -276 -7 27 0 0
217.059 217059 36 -61 0 4 -31 -276 -7 25 0 0
217.079 217079 36 -61 0 4 -31 -276 -7 25 15 0
217.099 217099 36 -61 0 4 -31 -276 -7 25 15 0
217.119 217119 36 -61 0 4 -31 -276 -7 25 15 0
217.140 217140 36 -61 0 4 -31 -214 5 25 15 0
217.160 217160 36 -61 0 4 -31 -214 5 19 15 0
217.180 217180 36 -61 0 4 -31 -214 5 19 12 0
217.200 217200 36 -61 0 4 -31 -214 5 19 12 0
217.220 217220 36 -61 0 4 -31 -214 5 19 12 0
217.240 217240 36 -61 0 4 -31 298 9 19 12 0
217.260 217260 35 21 0 12 -19 298 9 26 12 0
217.280 217280 35 21 0 12 -19 298 9 26 8 0
217.300 217300 35 21 0 12 -19 298 9 26 8 0
217.320 217320 35 21 0 12 -19 298 9 26 8 0
217.341 217341 35 21 0 12 -19 88 3 26 8 0
217.361 217361 35 21 0 12 -19 88 3 17 8 0
217.381 217381 35 21 0 12 -19 88 3 17 7 0
217.401 217401 35 21 0 12 -19 88 3 17 7 0
217.421 217421 35 21 0 12 -19 88 3 17 7 0
217.441 217441 35 21 0 12 -19 218 0 17 7 0
217.461 217461 21 111 0 20 5 218 0 16 7 0
217.481 217481 21 111 0 20 5 218 0 16 6 0
217.501 217501 21 111 0 20 5 218 0 16 6 0
217.521 217521 21 111 0 20 5 218 0 16 6 0
217.541 217541 21 111 0 20 5 107 2 16 6 0
217.562 217562 21 111 0 20 5 107 2 26 6 0
217.582 217582 21 111 0 20 5 107 2 26 19 0
217.602 217602 21 111 0 20 5 107 2 26 19 0
217.622 217622 21 111 0 20 5 107 2 26 19 0
217.642 217642 21 111 0 20 5 -239 -5 26 19 0
217.662 217662 -43 133 0 10 32 -239 -5 41 19 0
217.682 217682 -43 133 0 10 32 -239 -5 41 9 0
217.702 217702 -43 133 0 10 32 -239 -5 41 9 0
217.722 217722 -43 133 0 10 32 -239 -5 41 9 0
217.742 217742 -43 133 0 10 32 160 4 41 9 0
217.762 217762 -43 133 0 10 32 160 4 40 9 0
217.782 217782 -43 133 0 10 32 160 4 40 17 0
217.803 217803 -43 133 0 10 32 160 4 40 17 0
217.823 217823 -43 133 0 10 32 160 4 40 17 0
217.843 217843 -43 133 0 10 32 -21 2 40 17 0
217.863 217863 -94 120 0 -8 49 -21 2 36 17 0
217.883 217883 -94 120 0 -8 49 -21 2 36 27 0
217.903 217903 -94 120 0 -8 49 -21 2 36 27 0
217.923 217923 -94 120 0 -8 49 -21 2 36 27 0
217.943 217943 -94 120 0 -8 49 -24 6 36 27 0
217.963 217963 -94 120 0 -8 49 -24 6 36 27 0
217.983 217983 -94 120 0 -8 49 -24 6 36 22 0
218.003 218003 -94 120 0 -8 49 -24 6 36 22 0
218.023 218023 -94 120 0 -8 49 -24 6 36 22 0
218.043 218043 -94 120 0 -8 49 -92 0 36 22 0
218.064 218064 -109 75 0 -23 46 -92 0 37 22 0
218.084 218084 -109 75 0 -23 46 -92 0 37 14 0
218.104 218104 -109 75 0 -23 46 -92 0 37 14 0
218.124 218124 -109 75 0 -23 46 -92 0 37 14 0
218.144 218144 -109 75 0 -23 46 259 -5 37 14 0
218.164 218164 -109 75 0 -23 46 259 -5 38 14 0
218.184 218184 -109 75 0 -23 46 259 -5 38 16 0
218.204 218204 -109 75 0 -23 46 259 -5 38 16 0
218.224 218224 -109 75 0 -23 46 259 -5 38 16 0
218.244 218244 -109 75 0 -23 46 -42 -14 38 16 0
218.265 218265 -126 47 0 -30 29 -42 -14 34 16 0
218.284 218284 -126 47 0 -30 29 -42 -14 34 16 0
218.304 218304 -126 47 0 -30 29 -42 -14 34 16 0
218.325 218325 -126 47 0 -30 29 -42 -14 34 16 0
218.345 218345 -126 47 0 -30 29 32 -9 34 16 0
218.365 218365 -126 47 0 -30 29 32 -9 24 16 0
218.385 218385 -126 47 0 -30 29 32 -9 24 28 0
218.405 218405 -126 47 0 -30 29 32 -9 24 28 0
218.425 218425 -126 47 0 -30 29 32 -9 24 28 0
218.445 218445 -126 47 0 -30 29 -133 2 24 28 0
218.465 218465 -122 15 0 -33 16 -133 2 8 28 0
218.485 218485 -122 15 0 -33 16 -133 2 8 17 0
218.505 218505 -122 15 0 -33 16 -133 2 8 17 0
218.525 218525 -122 15 0 -33 16 -133 2 8 17 0
218.545 218545 -122 15 0 -33 16 259 -8 8 17 0
218.565 218565 -122 15 0 -33 16 259 -8 12 17 0
218.585 218585 -122 15 0 -33 16 259 -8 12 15 0
218.605 218605 -122 15 0 -33 16 259 -8 12 15 0
218.626 218626 -122 15 0 -33 16 259 -8 12 15 0
218.646 218646 -122 15 0 -33 16 228 1 12 15 0
218.666 218666 -120 -37 0 -31 1 228 1 24 15 0
218.686 218686 -120 -37 0 -31 1 228 1 24 32 0
218.706 218706 -120 -37 0 -31 1 228 1 24 32 0
218.726 218726 -120 -37 0 -31 1 228 1 24 32 0
218.746 218746 -120 -37 0 -31 1 -380 0 24 32 0
218.766 218766 -120 -37 0 -31 1 -380 0 10 32 0
218.786 218786 -120 -37 0 -31 1 -380 0 10 14 0
218.806 218806 -120 -37 0 -31 1 -380 0 10 14 0
218.827 218827 -120 -37 0 -31 1 -380 0 10 14 0
218.847 218847 -120 -37 0 -31 1 112 9 10 14 0
218.867 218867 -112 -56 0 -32 -13 112 9 21 14 0
218.887 218887 -112 -56 0 -32 -13 112 9 21 19 0
218.907 218907 -112 -56 0 -32 -13 112 9 21 19 0
218.927 218927 -112 -56 0 -32 -13 112 9 21 19 0
218.947 218947 -112 -56 0 -32 -13 -178 9 21 19 0
218.967 218967 -112 -56 0 -32 -13 -178 9 24 19 0
218.987 218987 -112 -56 0 -32 -13 -178 9 24 12 0
219.007 219007 -112 -56 0 -32 -13 -178 9 24 12 0
219.027 219027 -112 -56 0 -32 -13 -178 9 24 12 0
219.048 219048 -94 -62 0 -34 15 -361 11 24 12 0
219.068 219068 -94 -62 0 -34 15 -361 11 13 12 0
219.088 219088 -94 -62 0 -34 15 -361 11 13 21 0
219.108 219108 -94 -62 0 -34 15 -361 11 13 21 0
219.128 219128 -94 -62 0 -34 15 -361 11 13 21 0
219.148 219148 -94 -62 0 -34 15 113 13 13 21 0
219.168 219168 -94 -62 0 -34 15 113 13 4 21 0
219.189 219189 -94 -62 0 -34 15 113 13 4 9 0
219.208 219208 -94 -62 0 -34 15 113 13 4 9 0
219.229 219229 -94 -62 0 -34 15 113 13 4 9 0
219.249 219249 -73 -70 0 -32 10 106 16 4 9 0
219.269 219269 -73 -70 0 -32 10 106 16 7 9 0
219.289 219289 -73 -70 0 -32 10 106 16 7 -1 0
219.309 219309 -73 -70 0 -32 10 106 16 7 -1 0
219.329 219329 -73 -70 0 -32 10 106 16 7 -1 0
219.349 219349 -73 -70 0 -32 10 -142 10 7 -1 0
219.369 219369 -73 -70 0 -32 10 -142 10 0 -1 0
219.389 219389 -73 -70 0 -32 10 -142 10 0 12 0
219.410 219410 -73 -70 0 -32 10 -142 10 0 12 0
219.430 219430 -73 -70 0 -32 10 -142 10 0 12 0
219.449 219449 -64 -57 0 -30 3 -99 23 0 12 0
219.470 219470 -64 -57 0 -30 3 -99 23 2 12 0
219.490 219490 -64 -57 0 -30 3 -99 23 2 14 0
219.510 219510 -64 -57 0 -30 3 -99 23 2 14 0
219.530 219530 -64 -57 0 -30 3 -99 23 2 14 0
219.550 219550 -64 -57 0 -30 3 -226 26 2 14 0
219.570 219570 -64 -57 0 -30 3 -226 26 2 14 0
219.590 219590 -64 -57 0 -30 3 -226 26 2 7 0
219.610 219610 -64 -57 0 -30 3 -226 26 2 7 0
219.630 219630 -64 -57 0 -30 3 -226 26 2 7 0
219.651 219651 -49 -56 0 -31 -3 248 14 2 7 0
219.670 219670 -49 -56 0 -31 -3 248 14 3 7 0
219.690 219690 -49 -56 0 -31 -3 248 14 3 16 0
219.710 219710 -49 -56 0 -31 -3 248 14 3 16 0
219.730 219730 -49 -56 0 -31 -3 248 14 3 16 0
219.751 219751 -49 -56 0 -31 -3 -33 12 3 16 0
219.771 219771 -49 -56 0 -31 -3 -33 12 11 16 0
219.791 219791 -49 -56 0 -31 -3 -33 12 11 6 0
219.811 219811 -49 -56 0 -31 -3 -33 12 11 6 0
219.831 219831 -49 -56 0 -31 -3 -33 12 11 6 0
219.851 219851 -55 -53 0 -31 -9 -87 20 11 6 0
219.871 219871 -55 -53 0 -31 -9 -87 20 16 6 0
219.891 219891 -55 -53 0 -31 -9 -87 20 16 25 0
219.911 219911 -55 -53 0 -31 -9 -87 20 16 25 0
219.931 219931 -55 -53 0 -31 -9 -87 20 16 25 0
219.951 219951 -55 -53 0 -31 -9 -78 18 16 25 0
219.971 219971 -55 -53 0 -31 -9 -78 18 13 25 0
219.992 219992 -55 -53 0 -31 -9 -78 18 13 18 0
220.012 220012 -55 -53 0 -31 -9 -78 18 13 18 0
220.032 220032 -55 -53 0 -31 -9 -78 18 13 18 0
220.052 220052 -55 -62 0 -36 -14 101 14 13 18 0
220.072 220072 -55 -62 0 -36 -14 101 14 29 18 0
220.092 220092 -55 -62 0 -36 -14 101 14 29 23 0
220.112 220112 -55 -62 0 -36 -14 101 14 29 23 0
220.132 220132 -55 -62 0 -36 -14 101 14 29 23 0
220.152 220152 -55 -62 0 -36 -14 -154 16 29 23 0
220.172 220172 -55 -62 0 -36 -14 -154 16 36 23 0
220.193 220193 -55 -62 0 -36 -14 -154 16 36 11 0
220.212 220212 -55 -62 0 -36 -14 -154 16 36 11 0
220.232 220232 -55 -62 0 -36 -14 -154 16 36 11 0
220.253 220253 -48 -96 0 -39 -22 252 10 36 11 0
220.273 220273 -48 -96 0 -39 -22 252 10 37 11 0
220.293 220293 -48 -96 0 -39 -22 252 10 37 14 0
220.313 220313 -48 -96 0 -39 -22 252 10 37 14 0
220.333 220333 -48 -96 0 -39 -22 252 10 37 14 0
220.353 220353 -48 -96 0 -39 -22 209 7 37 14 0
220.373 220373 -48 -96 0 -39 -22 209 7 38 14 0
220.393 220393 -48 -96 0 -39 -22 209 7 38 5 0
220.413 220413 -48 -96 0 -39 -22 209 7 38 5 0
220.434 220434 -48 -96 0 -39 -22 209 7 38 5 0
220.454 220454 -29 -100 0 -37 -33 -129 -6 38 5 0
220.474 220474 -29 -100 0 -37 -33 -129 -6 34 5 0
220.494 220494 -29 -100 0 -37 -33 -129 -6 34 13 0
220.514 220514 -29 -100 0 -37 -33 -129 -6 34 13 0
220.534 220534 -29 -100 0 -37 -33 -129 -6 34 13 0
220.554 220554 -29 -100 0 -37 -33 76 4 34 13 0
220.574 220574 -29 -100 0 -37 -33 76 4 15 13 0
220.594 220594 -29 -100 0 -37 -33 76 4 15 12 0
220.614 220614 -29 -100 0 -37 -33 76 4 15 12 0
220.634 220634 -29 -100 0 -37 -33 76 4 15 12 0
220.655 220655 17 -43 0 -28 -33 117 3 15 12 0
220.675 220675 17 -43 0 -28 -33 117 3 15 12 0
220.695 220695 17 -43 0 -28 -33 117 3 15 10 0
220.715 220715 17 -43 0 -28 -33 117 3 15 10 0
220.735 220735 17 -43 0 -28 -33 117 3 15 10 0
220.755 220755 17 -43 0 -28 -33 265 2 15 10 0
220.775 220775 17 -43 0 -28 -33 265 2 11 10 0
220.795 220795 17 -43 0 -28 -33 265 2 11 10 0
220.815 220815 17 -43 0 -28 -33 265 2 11 10 0
220.835 220835 17 -43 0 -28 -33 265 2 11 10 0
220.856 220856 35 19 0 -15 -24 119 2 11 10 0
220.876 220876 35 19 0 -15 -24 119 2 8 10 0
220.896 220896 35 19 0 -15 -24 119 2 8 8 0
220.916 220916 35 19 0 -15 -24 119 2 8 8 0
220.936 220936 35 19 0 -15 -24 119 2 8 8 0
220.956 220956 35 19 0 -15 -24 -146 -7 8 8 0
220.976 220976 35 19 0 -15 -24 -146 -7 17 8 0
220.996 220996 35 19 0 -15 -24 -146 -7 17 16 0
221.016 221016 35 19 0 -15 -24 -146 -7 17 16 0
221.036 221036 35 19 0 -15 -24 -146 -7 17 16 0
221.056 221056 -33 98 0 -12 -5 50 -11 17 16 0
221.077 221077 -33 98 0 -12 -5 50 -11 5 16 0
221.097 221097 -33 98 0 -12 -5 50 -11 5 6 0
221.117 221117 -33 98 0 -12 -5 50 -11 5 6 0
221.137 221137 -33 98 0 -12 -5 50 -11 5 6 0
221.157 221157 -33 98 0 -12 -5 -73 -5 5 6 0
221.177 221177 -33 98 0 -12 -5 -73 -5 16 6 0
221.197 221197 -33 98 0 -12 -5 -73 -5 16 4 0
221.217 221217 -33 98 0 -12 -5 -73 -5 16 4 0
221.237 221237 -33 98 0 -12 -5 -73 -5 16 4 0
221.257 221257 -132 130 0 -29 22 -200 10 16 4 0
221.277 221277 -132 130 0 -29 22 -200 10 8 4 0
221.297 221297 -132 130 0 -29 22 -200 10 8 17 0
221.317 221317 -132 130 0 -29 22 -200 10 8 17 0
221.337 221337 -132 130 0 -29 22 -200 10 8 17 0
221.357 221357 -132 130 0 -29 22 -207 16 8 17 0
221.378 221378 -132 130 0 -29 22 -207 16 12 17 0
221.398 221398 -132 130 0 -29 22 -207 16 12 14 0
221.418 221418 -132 130 0 -29 22 -207 16 12 14 0
221.438 221438 -132 130 0 -29 22 -207 16 12 14 0
221.458 221458 -177 95 0 -56 41 151 20 12 14 0
221.478 221478 -177 95 0 -56 41 151 20 11 14 0
221.498 221498 -177 95 0 -56 41 151 20 11 27 0
221.518 221518 -177 95 0 -56 41 151 20 11 27 0
221.538 221538 -177 95 0 -56 41 151 20 11 27 0
221.558 221558 -177 95 0 -56 41 213 8 11 27 0
221.578 221578 -177 95 0 -56 41 213 8 11 27 0
221.598 221598 -177 95 0 -56 41 213 8 11 20 0
221.619 221619 -177 95 0 -56 41 213 8 11 20 0
221.639 221639 -177 95 0 -56 41 213 8 11 20 0
221.659 221659 -167 21 0 -73 35 153 23 11 20 0
221.679 221679 -167 21 0 -73 35 153 23 23 20 0
221.699 221699 -167 21 0 -73 35 153 23 23 15 0
221.719 221719 -167 21 0 -73 35 153 23 23 15 0
221.739 221739 -167 21 0 -73 35 153 23 23 15 0
221.759 221759 -167 21 0 -73 35 261 8 23 15 0
221.779 221779 -167 21 0 -73 35 261 8 15 15 0
221.799 221799 -167 21 0 -73 35 261 8 15 24 0
221.819 221819 -167 21 0 -73 35 261 8 15 24 0
221.839 221839 -167 21 0 -73 35 261 8 15 24 0
221.859 221859 -116 -32 0 -63 10 88 18 15 24 0
221.880 221880 -116 -32 0 -63 10 88 18 16 24 0
221.900 221900 -116 -32 0 -63 10 88 18 16 6 0
221.920 221920 -116 -32 0 -63 10 88 18 16 6 0
221.940 221940 -116 -32 0 -63 10 88 18 16 6 0
221.960 221960 -116 -32 0 -63 10 75 16 16 6 0
221.980 221980 -116 -32 0 -63 10 75 16 9 6 0
222.000 222000 -116 -32 0 -63 10 75 16 9 3 0
222.020 222020 -116 -32 0 -63 10 75 16 9 3 0
222.040 222040 -116 -32 0 -63 10 75 16 9 3 0
222.060 222060 -83 -57 0 -39 -7 -33 15 9 3 0
222.080 222080 -83 -57 0 -39 -7 -33 15 4 3 0
222.100 222100 -83 -57 0 -39 -7 -33 15 4 15 0
222.121 222121 -83 -57 0 -39 -7 -33 15 4 15 0
222.141 222141 -83 -57 0 -39 -7 -33 15 4 15 0
222.161 222161 -83 -57 0 -39 -7 213 7 4 15 0
222.181 222181 -83 -57 0 -39 -7 213 7 9 15 0
222.201 222201 -83 -57 0 -39 -7 213 7 9 2 0
222.221 222221 -83 -57 0 -39 -7 213 7 9 2 0
222.241 222241 -83 -57 0 -39 -7 213 7 9 2 0
222.261 222261 -61 -68 0 -25 -17 -236 6 9 2 0
222.281 222281 -61 -68 0 -25 -17 -236 6 -7 2 0
222.301 222301 -61 -68 0 -25 -17 -236 6 -7 0 0
222.321 222321 -61 -68 0 -25 -17 -236 6 -7 0 0
222.341 222341 -61 -68 0 -25 -17 -236 6 -7 0 0
222.361 222361 -61 -68 0 -25 -17 -1 4 -7 0 0
222.381 222381 -61 -68 0 -25 -17 -1 4 10 0 0
222.401 222401 -61 -68 0 -25 -17 -1 4 10 6 0
222.422 222422 -61 -68 0 -25 -17 -1 4 10 6 0
222.442 222442 -61 -68 0 -25 -17 -1 4 10 6 0
222.462 222462 -37 -61 0 -19 -22 162 14 10 6 0
222.482 222482 -37 -61 0 -19 -22 162 14 -9 6 0
222.502 222502 -37 -61 0 -19 -22 162 14 -9 7 0
222.522 222522 -37 -61 0 -19 -22 162 14 -9 7 0
222.542 222542 -37 -61 0 -19 -22 162 14 -9 7 0
222.562 222562 -37 -61 0 -19 -22 55 -1 -9 7 0
222.582 222582 -37 -61 0 -19 -22 55 -1 6 7 0
222.602 222602 -37 -61 0 -19 -22 55 -1 6 5 0
222.622 222622 -37 -61 0 -19 -22 55 -1 6 5 0
222.642 222642 -37 -61 0 -19 -22 55 -1 6 5 0
222.663 222663 -28 -63 0 -15 -24 259 11 6 5 0
222.683 222683 -28 -63 0 -15 -24 259 11 -1 5 0
222.703 222703 -28 -63 0 -15 -24 259 11 -1 12 0
222.723 222723 -28 -63 0 -15 -24 259 11 -1 12 0
222.743 222743 -28 -63 0 -15 -24 259 11 -1 12 0
222.763 222763 -28 -63 0 -15 -24 111 17 -1 12 0
222.783 222783 -28 -63 0 -15 -24 111 17 5 12 0
222.803 222803 -28 -63 0 -15 -24 111 17 5 4 0
222.824 222824 -28 -63 0 -15 -24 111 17 5 4 0
222.844 222844 -28 -63 0 -15 -24 111 17 5 4 0
222.864 222864 -20 -65 0 -14 -24 44 10 5 4 0
222.884 222884 -20 -65 0 -14 -24 44 10 17 4 0
222.904 222904 -20 -65 0 -14 -24 44 10 17 12 0
222.924 222924 -20 -65 0 -14 -24 44 10 17 12 0
222.944 222944 -20 -65 0 -14 -24 44 10 17 12 0
222.964 222964 -20 -65 0 -14 -24 -334 12 17 12 0
222.984 222984 -20 -65 0 -14 -24 -334 12 6 12 0
223.004 223004 -20 -65 0 -14 -24 -334 12 6 5 0
223.024 223024 -20 -65 0 -14 -24 -334 12 6 5 0
223.044 223044 -20 -65 0 -14 -24 -334 12 6 5 0
223.065 223065 -12 -65 0 -12 -26 66 1 6 5 0
223.085 223085 -12 -65 0 -12 -26 66 1 14 5 0
223.105 223105 -12 -65 0 -12 -26 66 1 14 6 0
223.125 223125 -12 -65 0 -12 -26 66 1 14 6 0
223.145 223145 -12 -65 0 -12 -26 66 1 14 6 0
223.165 223165 -12 -65 0 -12 -26 185 4 14 6 0
223.185 223185 -12 -65 0 -12 -26 185 4 22 6 0
223.205 223205 -12 -65 0 -12 -26 185 4 22 13 0
223.225 223225 -12 -65 0 -12 -26 185 4 22 13 0
223.245 223245 -12 -65 0 -12 -26 185 4 22 13 0
223.266 223266 -28 -65 0 -11 -31 -326 23 22 13 0
223.286 223286 -28 -65 0 -11 -31 -326 23 20 13 0
223.306 223306 -28 -65 0 -11 -31 -326 23 20 14 0
223.326 223326 -28 -65 0 -11 -31 -326 23 20 14 0
223.346 223346 -28 -65 0 -11 -31 -326 23 20 14 0
223.366 223366 -28 -65 0 -11 -31 -374 13 20 14 0
223.386 223386 -28 -65 0 -11 -31 -374 13 27 14 0
223.406 223406 -28 -65 0 -11 -31 -374 13 27 16 0
223.426 223426 -28 -65 0 -11 -31 -374 13 27 16 0
223.446 223446 -28 -65 0 -11 -31 -374 13 27 16 0
223.466 223466 -29 -76 0 -14 -37 -25 16 27 16 0
223.486 223486 -29 -76 0 -14 -37 -25 16 24 16 0
223.506 223506 -29 -76 0 -14 -37 -25 16 24 17 0
223.527 223527 -29 -76 0 -14 -37 -25 16 24 17 0
223.547 223547 -29 -76 0 -14 -37 -25 16 24 17 0
223.567 223567 -29 -76 0 -14 -37 -31 0 24 17 0
223.587 223587 -29 -76 0 -14 -37 -31 0 15 17 0
223.607 223607 -29 -76 0 -14 -37 -31 0 15 4 0
223.627 223627 -29 -76 0 -14 -37 -31 0 15 4 0
223.647 223647 -29 -76 0 -14 -37 -31 0 15 4 0
223.667 223667 -26 -89 0 -16 -40 -126 -3 15 4 0
223.687 223687 -26 -89 0 -16 -40 -126 -3 26 4 0
223.707 223707 -26 -89 0 -16 -40 -126 -3 26 20 0
223.727 223727 -26 -89 0 -16 -40 -126 -3 26 20 0
223.748 223748 -26 -89 0 -16 -40 -126 -3 26 20 0
223.768 223768 -26 -89 0 -16 -40 -47 -4 26 20 0
223.788 223788 -26 -89 0 -16 -40 -47 -4 14 20 0
223.808 223808 -26 -89 0 -16 -40 -47 -4 14 5 0
223.828 223828 -26 -89 0 -16 -40 -47 -4 14 5 0
223.848 223848 -26 -89 0 -16 -40 -47 -4 14 5 0
223.868 223868 -11 -98 0 -15 -46 -122 4 14 5 0
223.888 223888 -11 -98 0 -15 -46 -122 4 7 5 0
223.908 223908 -11 -98 0 -15 -46 -122 4 7 11 0
223.928 223928 -11 -98 0 -15 -46 -122 4 7 11 0
223.948 223948 -11 -98 0 -15 -46 -122 4 7 11 0
223.968 223968 -11 -98 0 -15 -46 -312 11 7 11 0
223.988 223988 -11 -98 0 -15 -46 -312 11 5 11 0
224.008 224008 -11 -98 0 -15 -46 -312 11 5 8 0
224.028 224028 -11 -98 0 -15 -46 -312 11 5 8 0
224.049 224049 -11 -98 0 -15 -46 -312 11 5 8 0
